Store_id,Product_id,Forecast_Frequency,Date,Sales,Type,Forecast_Method
S009,P008,weekly,2017-09-25,658.0,Actual,Actual Sales
S009,P008,weekly,2017-10-02,602.0,Actual,Actual Sales
S009,P008,weekly,2017-10-09,629.0,Actual,Actual Sales
S009,P008,weekly,2017-10-16,635.0,Actual,Actual Sales
S009,P008,weekly,2017-10-23,604.0,Actual,Actual Sales
S009,P008,weekly,2017-10-30,717.0,Actual,Actual Sales
S009,P008,weekly,2017-11-06,654.0,Actual,Actual Sales
S009,P008,weekly,2017-11-13,675.0,Actual,Actual Sales
S009,P008,weekly,2017-11-20,694.0,Actual,Actual Sales
S009,P008,weekly,2017-11-27,610.0,Actual,Actual Sales
S009,P008,weekly,2017-12-04,518.0,Actual,Actual Sales
S009,P008,weekly,2017-12-11,469.0,Actual,Actual Sales
S009,P008,weekly,2017-12-18,479.0,Actual,Actual Sales
S009,P008,weekly,2017-12-25,468.0,Actual,Actual Sales
S009,P008,weekly,2018-01-01,509.87,Forecast,Enhanced Ensemble
S009,P008,weekly,2018-01-08,507.75,Forecast,Enhanced Ensemble
S009,P008,weekly,2018-01-15,506.87,Forecast,Enhanced Ensemble
S009,P008,weekly,2018-01-22,510.08,Forecast,Enhanced Ensemble
S009,P008,weekly,2018-01-29,516.93,Forecast,Enhanced Ensemble
S009,P008,weekly,2018-02-05,525.71,Forecast,Enhanced Ensemble
S009,P008,weekly,2018-02-12,525.69,Forecast,Enhanced Ensemble
S009,P008,weekly,2018-02-19,523.02,Forecast,Enhanced Ensemble
S009,P009,weekly,2017-07-03,532.0,Actual,Actual Sales
S009,P009,weekly,2017-07-10,523.0,Actual,Actual Sales
S009,P009,weekly,2017-07-17,589.0,Actual,Actual Sales
S009,P009,weekly,2017-07-24,504.0,Actual,Actual Sales
S009,P009,weekly,2017-07-31,469.0,Actual,Actual Sales
S009,P009,weekly,2017-08-07,481.0,Actual,Actual Sales
S009,P009,weekly,2017-08-14,503.0,Actual,Actual Sales
S009,P009,weekly,2017-08-21,515.0,Actual,Actual Sales
S009,P009,weekly,2017-08-28,482.0,Actual,Actual Sales
S009,P009,weekly,2017-09-04,444.0,Actual,Actual Sales
S009,P009,weekly,2017-09-11,411.0,Actual,Actual Sales
S009,P009,weekly,2017-09-18,410.0,Actual,Actual Sales
S009,P009,weekly,2017-09-25,430.0,Actual,Actual Sales
S009,P009,weekly,2017-10-02,374.0,Actual,Actual Sales
S009,P009,weekly,2017-10-09,401.0,Actual,Actual Sales
S009,P009,weekly,2017-10-16,404.0,Actual,Actual Sales
S009,P009,weekly,2017-10-23,405.0,Actual,Actual Sales
S009,P009,weekly,2017-10-30,495.0,Actual,Actual Sales
S009,P009,weekly,2017-11-06,456.0,Actual,Actual Sales
S009,P009,weekly,2017-11-13,451.0,Actual,Actual Sales
S009,P009,weekly,2017-11-20,426.0,Actual,Actual Sales
S009,P009,weekly,2017-11-27,376.0,Actual,Actual Sales
S009,P009,weekly,2017-12-04,319.0,Actual,Actual Sales
S009,P009,weekly,2017-12-11,298.0,Actual,Actual Sales
S009,P009,weekly,2017-12-18,325.0,Actual,Actual Sales
S009,P009,weekly,2017-12-25,343.0,Actual,Actual Sales
S009,P009,weekly,2018-01-01,340.48,Forecast,Enhanced Ensemble
S009,P009,weekly,2018-01-08,344.08,Forecast,Enhanced Ensemble
S009,P009,weekly,2018-01-15,346.82,Forecast,Enhanced Ensemble
S009,P009,weekly,2018-01-22,343.41,Forecast,Enhanced Ensemble
S009,P009,weekly,2018-01-29,347.14,Forecast,Enhanced Ensemble
S009,P009,weekly,2018-02-05,357.51,Forecast,Enhanced Ensemble
S009,P009,weekly,2018-02-12,355.91,Forecast,Enhanced Ensemble
S009,P009,weekly,2018-02-19,358.4,Forecast,Enhanced Ensemble
S009,P010,weekly,2017-07-03,772.0,Actual,Actual Sales
S009,P010,weekly,2017-07-10,835.0,Actual,Actual Sales
S009,P010,weekly,2017-07-17,778.0,Actual,Actual Sales
S009,P010,weekly,2017-07-24,761.0,Actual,Actual Sales
S009,P010,weekly,2017-07-31,647.0,Actual,Actual Sales
S009,P010,weekly,2017-08-07,707.0,Actual,Actual Sales
S009,P010,weekly,2017-08-14,685.0,Actual,Actual Sales
S009,P010,weekly,2017-08-21,722.0,Actual,Actual Sales
S009,P010,weekly,2017-08-28,682.0,Actual,Actual Sales
S009,P010,weekly,2017-09-04,668.0,Actual,Actual Sales
S009,P010,weekly,2017-09-11,596.0,Actual,Actual Sales
S009,P010,weekly,2017-09-18,646.0,Actual,Actual Sales
S009,P010,weekly,2017-09-25,634.0,Actual,Actual Sales
S009,P010,weekly,2017-10-02,580.0,Actual,Actual Sales
S009,P010,weekly,2017-10-09,606.0,Actual,Actual Sales
S009,P010,weekly,2017-10-16,663.0,Actual,Actual Sales
S009,P010,weekly,2017-10-23,584.0,Actual,Actual Sales
S009,P010,weekly,2017-10-30,650.0,Actual,Actual Sales
S009,P010,weekly,2017-11-06,649.0,Actual,Actual Sales
S009,P010,weekly,2017-11-13,648.0,Actual,Actual Sales
S009,P010,weekly,2017-11-20,654.0,Actual,Actual Sales
S009,P010,weekly,2017-11-27,503.0,Actual,Actual Sales
S009,P010,weekly,2017-12-04,465.0,Actual,Actual Sales
S009,P010,weekly,2017-12-11,485.0,Actual,Actual Sales
S009,P010,weekly,2017-12-18,463.0,Actual,Actual Sales
S009,P010,weekly,2017-12-25,453.0,Actual,Actual Sales
S009,P010,weekly,2018-01-01,480.57,Forecast,Enhanced Ensemble
S009,P010,weekly,2018-01-08,482.98,Forecast,Enhanced Ensemble
S009,P010,weekly,2018-01-15,494.03,Forecast,Enhanced Ensemble
S009,P010,weekly,2018-01-22,496.44,Forecast,Enhanced Ensemble
S009,P010,weekly,2018-01-29,501.68,Forecast,Enhanced Ensemble
S009,P010,weekly,2018-02-05,504.82,Forecast,Enhanced Ensemble
S009,P010,weekly,2018-02-12,511.5,Forecast,Enhanced Ensemble
S009,P010,weekly,2018-02-19,509.99,Forecast,Enhanced Ensemble
S010,P001,weekly,2017-07-03,255.0,Actual,Actual Sales
S010,P001,weekly,2017-07-10,252.0,Actual,Actual Sales
S010,P001,weekly,2017-07-17,233.0,Actual,Actual Sales
S010,P001,weekly,2017-07-24,255.0,Actual,Actual Sales
S010,P001,weekly,2017-07-31,232.0,Actual,Actual Sales
S010,P001,weekly,2017-08-07,189.0,Actual,Actual Sales
S010,P001,weekly,2017-08-14,229.0,Actual,Actual Sales
S010,P001,weekly,2017-08-21,227.0,Actual,Actual Sales
S010,P001,weekly,2017-08-28,220.0,Actual,Actual Sales
S010,P001,weekly,2017-09-04,192.0,Actual,Actual Sales
S010,P001,weekly,2017-09-11,216.0,Actual,Actual Sales
S010,P001,weekly,2017-09-18,201.0,Actual,Actual Sales
S010,P001,weekly,2017-09-25,176.0,Actual,Actual Sales
S010,P001,weekly,2017-10-02,208.0,Actual,Actual Sales
S010,P001,weekly,2017-10-09,200.0,Actual,Actual Sales
S010,P001,weekly,2017-10-16,192.0,Actual,Actual Sales
S010,P001,weekly,2017-10-23,188.0,Actual,Actual Sales
S010,P001,weekly,2017-10-30,192.0,Actual,Actual Sales
S010,P001,weekly,2017-11-06,195.0,Actual,Actual Sales
S010,P001,weekly,2017-11-13,210.0,Actual,Actual Sales
S010,P001,weekly,2017-11-20,192.0,Actual,Actual Sales
S010,P001,weekly,2017-11-27,178.0,Actual,Actual Sales
S010,P001,weekly,2017-12-04,130.0,Actual,Actual Sales
S010,P001,weekly,2017-12-11,144.0,Actual,Actual Sales
S010,P001,weekly,2017-12-18,148.0,Actual,Actual Sales
S010,P001,weekly,2017-12-25,133.0,Actual,Actual Sales
S010,P001,weekly,2018-01-01,149.07,Forecast,Enhanced Ensemble
S010,P001,weekly,2018-01-08,151.63,Forecast,Enhanced Ensemble
S010,P001,weekly,2018-01-15,147.88,Forecast,Enhanced Ensemble
S010,P001,weekly,2018-01-22,146.0,Forecast,Enhanced Ensemble
S010,P001,weekly,2018-01-29,150.66,Forecast,Enhanced Ensemble
S010,P001,weekly,2018-02-05,156.13,Forecast,Enhanced Ensemble
S010,P001,weekly,2018-02-12,157.24,Forecast,Enhanced Ensemble
S010,P001,weekly,2018-02-19,160.47,Forecast,Enhanced Ensemble
S010,P002,weekly,2017-07-03,643.0,Actual,Actual Sales
S010,P002,weekly,2017-07-10,651.0,Actual,Actual Sales
S010,P002,weekly,2017-07-17,638.0,Actual,Actual Sales
S010,P002,weekly,2017-07-24,660.0,Actual,Actual Sales
S010,P002,weekly,2017-07-31,643.0,Actual,Actual Sales
S010,P002,weekly,2017-08-07,559.0,Actual,Actual Sales
S010,P002,weekly,2017-08-14,604.0,Actual,Actual Sales
S010,P002,weekly,2017-08-21,615.0,Actual,Actual Sales
S010,P002,weekly,2017-08-28,573.0,Actual,Actual Sales
S010,P002,weekly,2017-09-04,550.0,Actual,Actual Sales
S010,P002,weekly,2017-09-11,529.0,Actual,Actual Sales
S010,P002,weekly,2017-09-18,561.0,Actual,Actual Sales
S010,P002,weekly,2017-09-25,549.0,Actual,Actual Sales
S010,P002,weekly,2017-10-02,506.0,Actual,Actual Sales
S010,P002,weekly,2017-10-09,536.0,Actual,Actual Sales
S010,P002,weekly,2017-10-16,515.0,Actual,Actual Sales
S010,P002,weekly,2017-10-23,501.0,Actual,Actual Sales
S010,P002,weekly,2017-10-30,494.0,Actual,Actual Sales
S010,P002,weekly,2017-11-06,538.0,Actual,Actual Sales
S010,P002,weekly,2017-11-13,554.0,Actual,Actual Sales
S010,P002,weekly,2017-11-20,552.0,Actual,Actual Sales
S010,P002,weekly,2017-11-27,473.0,Actual,Actual Sales
S010,P002,weekly,2017-12-04,389.0,Actual,Actual Sales
S010,P002,weekly,2017-12-11,419.0,Actual,Actual Sales
S010,P002,weekly,2017-12-18,372.0,Actual,Actual Sales
S010,P002,weekly,2017-12-25,362.0,Actual,Actual Sales
S010,P002,weekly,2018-01-01,404.98,Forecast,Enhanced Ensemble
S010,P002,weekly,2018-01-08,411.22,Forecast,Enhanced Ensemble
S010,P002,weekly,2018-01-15,408.59,Forecast,Enhanced Ensemble
S010,P002,weekly,2018-01-22,412.12,Forecast,Enhanced Ensemble
S010,P002,weekly,2018-01-29,418.24,Forecast,Enhanced Ensemble
S010,P002,weekly,2018-02-05,418.06,Forecast,Enhanced Ensemble
S010,P002,weekly,2018-02-12,419.96,Forecast,Enhanced Ensemble
S010,P002,weekly,2018-02-19,424.94,Forecast,Enhanced Ensemble
S010,P003,weekly,2017-07-03,415.0,Actual,Actual Sales
S010,P003,weekly,2017-07-10,456.0,Actual,Actual Sales
S010,P003,weekly,2017-07-17,408.0,Actual,Actual Sales
S010,P003,weekly,2017-07-24,441.0,Actual,Actual Sales
S010,P003,weekly,2017-07-31,375.0,Actual,Actual Sales
S010,P003,weekly,2017-08-07,388.0,Actual,Actual Sales
S010,P003,weekly,2017-08-14,403.0,Actual,Actual Sales
S010,P003,weekly,2017-08-21,367.0,Actual,Actual Sales
S010,P003,weekly,2017-08-28,369.0,Actual,Actual Sales
S010,P003,weekly,2017-09-04,343.0,Actual,Actual Sales
S010,P003,weekly,2017-09-11,346.0,Actual,Actual Sales
S010,P003,weekly,2017-09-18,327.0,Actual,Actual Sales
S010,P003,weekly,2017-09-25,334.0,Actual,Actual Sales
S010,P003,weekly,2017-10-02,313.0,Actual,Actual Sales
S010,P003,weekly,2017-10-09,317.0,Actual,Actual Sales
S010,P003,weekly,2017-10-16,305.0,Actual,Actual Sales
S010,P003,weekly,2017-10-23,339.0,Actual,Actual Sales
S010,P003,weekly,2017-10-30,360.0,Actual,Actual Sales
S010,P003,weekly,2017-11-06,376.0,Actual,Actual Sales
S010,P003,weekly,2017-11-13,335.0,Actual,Actual Sales
S010,P003,weekly,2017-11-20,343.0,Actual,Actual Sales
S010,P003,weekly,2017-11-27,289.0,Actual,Actual Sales
S010,P003,weekly,2017-12-04,238.0,Actual,Actual Sales
S010,P003,weekly,2017-12-11,221.0,Actual,Actual Sales
S010,P003,weekly,2017-12-18,237.0,Actual,Actual Sales
S010,P003,weekly,2017-12-25,237.0,Actual,Actual Sales
S010,P003,weekly,2018-01-01,250.38,Forecast,Enhanced Ensemble
S010,P003,weekly,2018-01-08,254.26,Forecast,Enhanced Ensemble
S010,P003,weekly,2018-01-15,257.34,Forecast,Enhanced Ensemble
S010,P003,weekly,2018-01-22,260.81,Forecast,Enhanced Ensemble
S010,P003,weekly,2018-01-29,257.42,Forecast,Enhanced Ensemble
S010,P003,weekly,2018-02-05,258.13,Forecast,Enhanced Ensemble
S010,P003,weekly,2018-02-12,260.3,Forecast,Enhanced Ensemble
S010,P003,weekly,2018-02-19,259.72,Forecast,Enhanced Ensemble
S010,P004,weekly,2017-07-03,245.0,Actual,Actual Sales
S010,P004,weekly,2017-07-10,260.0,Actual,Actual Sales
S010,P004,weekly,2017-07-17,219.0,Actual,Actual Sales
S010,P004,weekly,2017-07-24,234.0,Actual,Actual Sales
S010,P004,weekly,2017-07-31,225.0,Actual,Actual Sales
S010,P004,weekly,2017-08-07,202.0,Actual,Actual Sales
S010,P004,weekly,2017-08-14,219.0,Actual,Actual Sales
S010,P004,weekly,2017-08-21,218.0,Actual,Actual Sales
S010,P004,weekly,2017-08-28,192.0,Actual,Actual Sales
S010,P004,weekly,2017-09-04,194.0,Actual,Actual Sales
S010,P004,weekly,2017-09-11,203.0,Actual,Actual Sales
S010,P004,weekly,2017-09-18,195.0,Actual,Actual Sales
S010,P004,weekly,2017-09-25,218.0,Actual,Actual Sales
S010,P004,weekly,2017-10-02,204.0,Actual,Actual Sales
S010,P004,weekly,2017-10-09,245.0,Actual,Actual Sales
S010,P004,weekly,2017-10-16,180.0,Actual,Actual Sales
S010,P004,weekly,2017-10-23,206.0,Actual,Actual Sales
S010,P004,weekly,2017-10-30,198.0,Actual,Actual Sales
S010,P004,weekly,2017-11-06,183.0,Actual,Actual Sales
S010,P004,weekly,2017-11-13,173.0,Actual,Actual Sales
S010,P004,weekly,2017-11-20,215.0,Actual,Actual Sales
S010,P004,weekly,2017-11-27,164.0,Actual,Actual Sales
S010,P004,weekly,2017-12-04,148.0,Actual,Actual Sales
S010,P004,weekly,2017-12-11,136.0,Actual,Actual Sales
S010,P004,weekly,2017-12-18,143.0,Actual,Actual Sales
S010,P004,weekly,2017-12-25,154.0,Actual,Actual Sales
S010,P004,weekly,2018-01-01,152.2,Forecast,Enhanced Ensemble
S010,P004,weekly,2018-01-08,154.35,Forecast,Enhanced Ensemble
S010,P004,weekly,2018-01-15,158.64,Forecast,Enhanced Ensemble
S010,P004,weekly,2018-01-22,152.79,Forecast,Enhanced Ensemble
S010,P004,weekly,2018-01-29,158.27,Forecast,Enhanced Ensemble
S010,P004,weekly,2018-02-05,159.28,Forecast,Enhanced Ensemble
S010,P004,weekly,2018-02-12,161.59,Forecast,Enhanced Ensemble
S010,P004,weekly,2018-02-19,161.72,Forecast,Enhanced Ensemble
S010,P005,weekly,2017-07-03,205.0,Actual,Actual Sales
S010,P005,weekly,2017-07-10,172.0,Actual,Actual Sales
S010,P005,weekly,2017-07-17,213.0,Actual,Actual Sales
S010,P005,weekly,2017-07-24,212.0,Actual,Actual Sales
S010,P005,weekly,2017-07-31,183.0,Actual,Actual Sales
S010,P005,weekly,2017-08-07,212.0,Actual,Actual Sales
S010,P005,weekly,2017-08-14,184.0,Actual,Actual Sales
S010,P005,weekly,2017-08-21,180.0,Actual,Actual Sales
S010,P005,weekly,2017-08-28,188.0,Actual,Actual Sales
S010,P005,weekly,2017-09-04,172.0,Actual,Actual Sales
S010,P005,weekly,2017-09-11,162.0,Actual,Actual Sales
S010,P005,weekly,2017-09-18,175.0,Actual,Actual Sales
S010,P005,weekly,2017-09-25,163.0,Actual,Actual Sales
S010,P005,weekly,2017-10-02,147.0,Actual,Actual Sales
S010,P005,weekly,2017-10-09,183.0,Actual,Actual Sales
S010,P005,weekly,2017-10-16,120.0,Actual,Actual Sales
S010,P005,weekly,2017-10-23,171.0,Actual,Actual Sales
S010,P005,weekly,2017-10-30,176.0,Actual,Actual Sales
S010,P005,weekly,2017-11-06,163.0,Actual,Actual Sales
S010,P005,weekly,2017-11-13,159.0,Actual,Actual Sales
S010,P005,weekly,2017-11-20,179.0,Actual,Actual Sales
S010,P005,weekly,2017-11-27,142.0,Actual,Actual Sales
S010,P005,weekly,2017-12-04,135.0,Actual,Actual Sales
S010,P005,weekly,2017-12-11,131.0,Actual,Actual Sales
S010,P005,weekly,2017-12-18,122.0,Actual,Actual Sales
S010,P005,weekly,2017-12-25,119.0,Actual,Actual Sales
S010,P005,weekly,2018-01-01,132.22,Forecast,Enhanced Ensemble
S010,P005,weekly,2018-01-08,131.29,Forecast,Enhanced Ensemble
S010,P005,weekly,2018-01-15,131.9,Forecast,Enhanced Ensemble
S010,P005,weekly,2018-01-22,130.17,Forecast,Enhanced Ensemble
S010,P005,weekly,2018-01-29,132.7,Forecast,Enhanced Ensemble
S010,P005,weekly,2018-02-05,134.13,Forecast,Enhanced Ensemble
S010,P005,weekly,2018-02-12,137.21,Forecast,Enhanced Ensemble
S010,P005,weekly,2018-02-19,136.64,Forecast,Enhanced Ensemble
S010,P006,weekly,2017-07-03,659.0,Actual,Actual Sales
S010,P006,weekly,2017-07-10,678.0,Actual,Actual Sales
S010,P006,weekly,2017-07-17,659.0,Actual,Actual Sales
S010,P006,weekly,2017-07-24,679.0,Actual,Actual Sales
S010,P006,weekly,2017-07-31,581.0,Actual,Actual Sales
S010,P006,weekly,2017-08-07,596.0,Actual,Actual Sales
S010,P006,weekly,2017-08-14,577.0,Actual,Actual Sales
S010,P006,weekly,2017-08-21,541.0,Actual,Actual Sales
S010,P006,weekly,2017-08-28,595.0,Actual,Actual Sales
S010,P006,weekly,2017-09-04,542.0,Actual,Actual Sales
S010,P006,weekly,2017-09-11,551.0,Actual,Actual Sales
S010,P006,weekly,2017-09-18,562.0,Actual,Actual Sales
S010,P006,weekly,2017-09-25,522.0,Actual,Actual Sales
S010,P006,weekly,2017-10-02,483.0,Actual,Actual Sales
S010,P006,weekly,2017-10-09,501.0,Actual,Actual Sales
S010,P006,weekly,2017-10-16,520.0,Actual,Actual Sales
S010,P006,weekly,2017-10-23,506.0,Actual,Actual Sales
S010,P006,weekly,2017-10-30,519.0,Actual,Actual Sales
S010,P006,weekly,2017-11-06,469.0,Actual,Actual Sales
S010,P006,weekly,2017-11-13,563.0,Actual,Actual Sales
S010,P006,weekly,2017-11-20,534.0,Actual,Actual Sales
S010,P006,weekly,2017-11-27,469.0,Actual,Actual Sales
S010,P006,weekly,2017-12-04,443.0,Actual,Actual Sales
S010,P006,weekly,2017-12-11,437.0,Actual,Actual Sales
S010,P006,weekly,2017-12-18,389.0,Actual,Actual Sales
S010,P006,weekly,2017-12-25,380.0,Actual,Actual Sales
S010,P006,weekly,2018-01-01,417.85,Forecast,Enhanced Ensemble
S010,P006,weekly,2018-01-08,420.22,Forecast,Enhanced Ensemble
S010,P006,weekly,2018-01-15,420.6,Forecast,Enhanced Ensemble
S010,P006,weekly,2018-01-22,421.81,Forecast,Enhanced Ensemble
S010,P006,weekly,2018-01-29,425.43,Forecast,Enhanced Ensemble
S010,P006,weekly,2018-02-05,424.63,Forecast,Enhanced Ensemble
S010,P006,weekly,2018-02-12,423.31,Forecast,Enhanced Ensemble
S010,P006,weekly,2018-02-19,432.11,Forecast,Enhanced Ensemble
S010,P007,weekly,2017-07-03,700.0,Actual,Actual Sales
S010,P007,weekly,2017-07-10,674.0,Actual,Actual Sales
S010,P007,weekly,2017-07-17,686.0,Actual,Actual Sales
S010,P007,weekly,2017-07-24,672.0,Actual,Actual Sales
S010,P007,weekly,2017-07-31,595.0,Actual,Actual Sales
S010,P007,weekly,2017-08-07,570.0,Actual,Actual Sales
S010,P007,weekly,2017-08-14,626.0,Actual,Actual Sales
S010,P007,weekly,2017-08-21,587.0,Actual,Actual Sales
S010,P007,weekly,2017-08-28,545.0,Actual,Actual Sales
S010,P007,weekly,2017-09-04,534.0,Actual,Actual Sales
S010,P007,weekly,2017-09-11,562.0,Actual,Actual Sales
S010,P007,weekly,2017-09-18,543.0,Actual,Actual Sales
S010,P007,weekly,2017-09-25,541.0,Actual,Actual Sales
S010,P007,weekly,2017-10-02,518.0,Actual,Actual Sales
S010,P007,weekly,2017-10-09,494.0,Actual,Actual Sales
S010,P007,weekly,2017-10-16,523.0,Actual,Actual Sales
S010,P007,weekly,2017-10-23,488.0,Actual,Actual Sales
S010,P007,weekly,2017-10-30,529.0,Actual,Actual Sales
S010,P007,weekly,2017-11-06,537.0,Actual,Actual Sales
S010,P007,weekly,2017-11-13,511.0,Actual,Actual Sales
S010,P007,weekly,2017-11-20,531.0,Actual,Actual Sales
S010,P007,weekly,2017-11-27,455.0,Actual,Actual Sales
S010,P007,weekly,2017-12-04,374.0,Actual,Actual Sales
S010,P007,weekly,2017-12-11,406.0,Actual,Actual Sales
S010,P007,weekly,2017-12-18,406.0,Actual,Actual Sales
S010,P007,weekly,2017-12-25,360.0,Actual,Actual Sales
S010,P007,weekly,2018-01-01,404.49,Forecast,Enhanced Ensemble
S010,P007,weekly,2018-01-08,404.97,Forecast,Enhanced Ensemble
S010,P007,weekly,2018-01-15,407.39,Forecast,Enhanced Ensemble
S010,P007,weekly,2018-01-22,408.67,Forecast,Enhanced Ensemble
S010,P007,weekly,2018-01-29,407.71,Forecast,Enhanced Ensemble
S010,P007,weekly,2018-02-05,414.65,Forecast,Enhanced Ensemble
S010,P007,weekly,2018-02-12,414.23,Forecast,Enhanced Ensemble
S010,P007,weekly,2018-02-19,420.46,Forecast,Enhanced Ensemble
S010,P008,weekly,2017-07-03,825.0,Actual,Actual Sales
S010,P008,weekly,2017-07-10,943.0,Actual,Actual Sales
S010,P008,weekly,2017-07-17,908.0,Actual,Actual Sales
S010,P008,weekly,2017-07-24,887.0,Actual,Actual Sales
S010,P008,weekly,2017-07-31,808.0,Actual,Actual Sales
S010,P008,weekly,2017-08-07,795.0,Actual,Actual Sales
S010,P008,weekly,2017-08-14,757.0,Actual,Actual Sales
S010,P008,weekly,2017-08-21,735.0,Actual,Actual Sales
S010,P008,weekly,2017-08-28,780.0,Actual,Actual Sales
S010,P008,weekly,2017-09-04,734.0,Actual,Actual Sales
S010,P008,weekly,2017-09-11,699.0,Actual,Actual Sales
S010,P008,weekly,2017-09-18,707.0,Actual,Actual Sales
S010,P008,weekly,2017-09-25,780.0,Actual,Actual Sales
S010,P008,weekly,2017-10-02,656.0,Actual,Actual Sales
S010,P008,weekly,2017-10-09,681.0,Actual,Actual Sales
S010,P008,weekly,2017-10-16,633.0,Actual,Actual Sales
S010,P008,weekly,2017-10-23,707.0,Actual,Actual Sales
S010,P008,weekly,2017-10-30,706.0,Actual,Actual Sales
S010,P008,weekly,2017-11-06,734.0,Actual,Actual Sales
S010,P008,weekly,2017-11-13,736.0,Actual,Actual Sales
S010,P008,weekly,2017-11-20,697.0,Actual,Actual Sales
S010,P008,weekly,2017-11-27,606.0,Actual,Actual Sales
S010,P008,weekly,2017-12-04,497.0,Actual,Actual Sales
S010,P008,weekly,2017-12-11,506.0,Actual,Actual Sales
S010,P008,weekly,2017-12-18,527.0,Actual,Actual Sales
S010,P008,weekly,2017-12-25,501.0,Actual,Actual Sales
S010,P008,weekly,2018-01-01,532.86,Forecast,Enhanced Ensemble
S010,P008,weekly,2018-01-08,535.55,Forecast,Enhanced Ensemble
S010,P008,weekly,2018-01-15,530.79,Forecast,Enhanced Ensemble
S010,P008,weekly,2018-01-22,542.34,Forecast,Enhanced Ensemble
S010,P008,weekly,2018-01-29,543.05,Forecast,Enhanced Ensemble
S010,P008,weekly,2018-02-05,551.96,Forecast,Enhanced Ensemble
S010,P008,weekly,2018-02-12,552.63,Forecast,Enhanced Ensemble
S010,P008,weekly,2018-02-19,561.99,Forecast,Enhanced Ensemble
S010,P009,weekly,2017-07-03,601.0,Actual,Actual Sales
S010,P009,weekly,2017-07-10,557.0,Actual,Actual Sales
S010,P009,weekly,2017-07-17,596.0,Actual,Actual Sales
S010,P009,weekly,2017-07-24,569.0,Actual,Actual Sales
S010,P009,weekly,2017-07-31,542.0,Actual,Actual Sales
S010,P009,weekly,2017-08-07,519.0,Actual,Actual Sales
S010,P009,weekly,2017-08-14,487.0,Actual,Actual Sales
S010,P009,weekly,2017-08-21,499.0,Actual,Actual Sales
S010,P009,weekly,2017-08-28,496.0,Actual,Actual Sales
S010,P009,weekly,2017-09-04,478.0,Actual,Actual Sales
S010,P009,weekly,2017-09-11,514.0,Actual,Actual Sales
S010,P009,weekly,2017-09-18,438.0,Actual,Actual Sales
S010,P009,weekly,2017-09-25,442.0,Actual,Actual Sales
S010,P009,weekly,2017-10-02,455.0,Actual,Actual Sales
S010,P009,weekly,2017-10-09,411.0,Actual,Actual Sales
S010,P009,weekly,2017-10-16,467.0,Actual,Actual Sales
S010,P009,weekly,2017-10-23,465.0,Actual,Actual Sales
S010,P009,weekly,2017-10-30,494.0,Actual,Actual Sales
S010,P009,weekly,2017-11-06,467.0,Actual,Actual Sales
S010,P009,weekly,2017-11-13,446.0,Actual,Actual Sales
S010,P009,weekly,2017-11-20,446.0,Actual,Actual Sales
S010,P009,weekly,2017-11-27,420.0,Actual,Actual Sales
S010,P009,weekly,2017-12-04,344.0,Actual,Actual Sales
S010,P009,weekly,2017-12-11,334.0,Actual,Actual Sales
